ANNO,MES,TRIMESTRE,ID_EMPRESA,EMPRESA,OPERADOR,OMV,PNM_RECEPTOR_NETO
2018,6,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2018,6,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,18051
2018,6,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,6,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2018,6,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,53
2018,6,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1091395
2018,6,2,900367669,UFF MOVIL SAS,TIGO,UFF,-40192
2018,6,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,6,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,6,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,519689
2018,7,3,830016046,AVANTEL S A S,WOM,WOM,339688
2018,7,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,927091
2018,7,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1012729
2018,7,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,7,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,303984
2018,7,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2018,7,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,15221
2018,7,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,7,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2018,7,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,61
2018,7,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1070444
2018,7,3,900367669,UFF MOVIL SAS,TIGO,UFF,-44964
2018,7,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,7,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,7,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,520785
2018,8,3,830016046,AVANTEL S A S,WOM,WOM,344077
2018,8,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,946427
2018,8,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1040876
2018,8,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,8,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,301525
2018,8,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,73
2018,8,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,11980
2018,8,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,8,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2018,8,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,63
2018,8,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1050644
2018,8,3,900367669,UFF MOVIL SAS,TIGO,UFF,-57076
2018,8,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,8,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,8,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,523141
2018,9,3,830016046,AVANTEL S A S,WOM,WOM,341892
2018,9,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,930139
2018,9,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1125335
2018,9,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,9,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,290597
2018,9,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,127668
2018,9,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,6236
2018,9,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,9,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2018,9,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,61
2018,9,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1051230
2018,9,3,900367669,UFF MOVIL SAS,TIGO,UFF,-57078
2018,9,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,9,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,9,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,515739
2018,10,4,830016046,AVANTEL S A S,WOM,WOM,343045
2018,10,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,898056
2018,10,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1219139
2018,10,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,10,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,280398
2018,10,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,310066
2018,10,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-1055
2018,10,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,10,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2018,10,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,49
2018,10,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1080546
2018,10,4,900367669,UFF MOVIL SAS,TIGO,UFF,-57078
2018,10,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,10,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,10,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,504898
2018,11,4,830016046,AVANTEL S A S,WOM,WOM,348581
2018,11,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,870111
2018,11,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1241313
2018,11,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,11,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,271894
2018,11,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,383901
2018,11,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-6290
2018,11,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,11,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2018,11,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,51
2018,11,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1090959
2018,11,4,900367669,UFF MOVIL SAS,TIGO,UFF,-57078
2018,11,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,11,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,11,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,499795
2018,12,4,830016046,AVANTEL S A S,WOM,WOM,349638
2018,12,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,850635
2018,12,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1217928
2018,12,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2018,12,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,264429
2018,12,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,401341
2018,12,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-10928
2018,12,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2018,12,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2018,12,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,45
2018,12,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1098172
2018,12,4,900367669,UFF MOVIL SAS,TIGO,UFF,-57078
2018,12,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2018,12,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2018,12,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,496711
2019,1,1,830016046,AVANTEL S A S,WOM,WOM,353183
2019,1,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,816845
2019,1,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1180680
2019,1,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,1,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,259355
2019,1,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,409202
2019,1,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-15632
2019,1,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,1,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,1,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,44
2019,1,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1102474
2019,1,1,900367669,UFF MOVIL SAS,TIGO,UFF,-57078
2019,1,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,1,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,1,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,495928
2019,2,1,830016046,AVANTEL S A S,WOM,WOM,359924
2019,2,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,782599
2019,2,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1162490
2019,2,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,2,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,255850
2019,2,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,422292
2019,2,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-19536
2019,2,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,2,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,2,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,48
2019,2,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1099403
2019,2,1,900367669,UFF MOVIL SAS,TIGO,UFF,-57078
2019,2,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,2,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,2,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,496487
2019,3,1,830016046,AVANTEL S A S,WOM,WOM,364834
2019,3,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,751575
2019,3,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1151239
2019,3,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,3,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,252769
2019,3,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,430771
2019,3,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-22569
2019,3,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,3,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,3,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,48
2019,3,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1085946
2019,3,1,900367669,UFF MOVIL SAS,TIGO,UFF,-57078
2019,3,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,3,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,3,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,495529
2019,4,2,830016046,AVANTEL S A S,WOM,WOM,364004
2019,4,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,710349
2019,4,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1118793
2019,4,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,4,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,249372
2019,4,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,433379
2019,4,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-26018
2019,4,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,4,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,4,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,50
2019,4,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1068438
2019,4,2,900367669,UFF MOVIL SAS,TIGO,UFF,-57078
2019,4,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,4,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,4,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,491867
2019,5,2,830016046,AVANTEL S A S,WOM,WOM,361183
2019,5,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,673256
2019,5,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1077714
2019,5,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,5,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,246242
2019,5,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,432007
2019,5,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-30283
2019,5,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,5,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,5,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,47
2019,5,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1054596
2019,5,2,900367669,UFF MOVIL SAS,TIGO,UFF,-57078
2019,5,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,5,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,5,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,485629
2019,6,2,830016046,AVANTEL S A S,WOM,WOM,356375
2019,6,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,643310
2019,6,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1058085
2019,6,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,6,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,244440
2019,6,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,429660
2019,6,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-33866
2019,6,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,6,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,6,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,51
2019,6,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1025581
2019,6,2,900367669,UFF MOVIL SAS,TIGO,UFF,-57079
2019,6,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,6,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,6,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,479468
2019,7,3,830016046,AVANTEL S A S,WOM,WOM,349460
2019,7,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,604696
2019,7,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1011993
2019,7,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,7,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,240314
2019,7,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,425367
2019,7,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-37910
2019,7,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,7,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,7,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,60
2019,7,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1005833
2019,7,3,900367669,UFF MOVIL SAS,TIGO,UFF,-57079
2019,7,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,7,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,7,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,471611
2019,8,3,830016046,AVANTEL S A S,WOM,WOM,346275
2019,8,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,574084
2019,8,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-981791
2019,8,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,8,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,234742
2019,8,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,421247
2019,8,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-41634
2019,8,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,8,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,8,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,79
2019,8,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-985366
2019,8,3,900367669,UFF MOVIL SAS,TIGO,UFF,-57079
2019,8,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,8,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,8,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,468142
2019,9,3,830016046,AVANTEL S A S,WOM,WOM,337873
2019,9,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,541511
2019,9,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-942894
2019,9,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,9,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,228477
2019,9,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,412178
2019,9,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-45073
2019,9,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,9,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,9,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,83
2019,9,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-961974
2019,9,3,900367669,UFF MOVIL SAS,TIGO,UFF,-57079
2019,9,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,9,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,9,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,465597
2019,10,4,830016046,AVANTEL S A S,WOM,WOM,305587
2019,10,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,517599
2019,10,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-886401
2019,10,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,10,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,224096
2019,10,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,404086
2019,10,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-48682
2019,10,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,10,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,10,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,80
2019,10,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-941020
2019,10,4,900367669,UFF MOVIL SAS,TIGO,UFF,-57079
2019,10,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,10,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,10,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,460433
2019,11,4,830016046,AVANTEL S A S,WOM,WOM,287588
2019,11,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,481291
2019,11,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-822558
2019,11,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,11,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,221170
2019,11,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,397994
2019,11,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-51681
2019,11,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,11,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,11,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,73
2019,11,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-930455
2019,11,4,900367669,UFF MOVIL SAS,TIGO,UFF,-57079
2019,11,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,11,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,11,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,452342
2019,12,4,830016046,AVANTEL S A S,WOM,WOM,257582
2019,12,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,442847
2019,12,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-745884
2019,12,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2019,12,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,220212
2019,12,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,390221
2019,12,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-54324
2019,12,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2019,12,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2019,12,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,71
2019,12,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-921657
2019,12,4,900367669,UFF MOVIL SAS,TIGO,UFF,-57079
2019,12,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2019,12,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2019,12,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,446696
2020,1,1,830016046,AVANTEL S A S,WOM,WOM,233985
2020,1,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,395684
2020,1,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-666071
2020,1,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2020,1,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,221067
2020,1,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,382389
2020,1,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-57008
2020,1,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2020,1,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2020,1,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,47
2020,1,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-916806
2020,1,1,900367669,UFF MOVIL SAS,TIGO,UFF,-57079
2020,1,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2020,1,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2020,1,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,442477
2020,2,1,830016046,AVANTEL S A S,WOM,WOM,217722
2020,2,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,335584
2020,2,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-604424
2020,2,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,5
2020,2,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,222732
2020,2,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,376556
2020,2,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,-59115
2020,2,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-4
2020,2,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,2
2020,2,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,72
2020,2,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-894908
2020,2,1,900367669,UFF MOVIL SAS,TIGO,UFF,-57079
